"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"salter-harris type i physeal fracture ofmetatarsal";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"55.42";"false";"false"
"salter-harris type i physeal fracture ofmetatarsal initial encounter for closed fracture";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.24";"false";"false"
"salter-harris type i physeal fracture ofmetatarsal initial encounter for open fracture";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"52.99";"false";"false"
"nondisplaced fracture of medial cuneiform of left foot subsequent encounter for fracture with nonunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"48.33";"false";"false"
"salter-harris type i physeal fracture ofmetatarsal subsequent encounter for fracture with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"50.35";"false";"false"
"salter-harris type i physeal fracture ofmetatarsal subsequent encounter for fracture with delayed healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"48.28";"false";"false"
"other physeal fracture of left calcaneus subsequent encounter for fracture with malunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.92";"false";"false"
"other physeal fracture of left calcaneus subsequent encounter for fracture with delayed healing";"Fractured carpal bone";"http://purl.obolibrary.org/obo/HP_0041248";"45.71";"false";"false"
"other physeal fracture of left calcaneus subsequent encounter for fracture with nonunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"50";"false";"false"
"other physeal fracture of left calcaneus sequela";"Fractured calcaneus";"http://purl.obolibrary.org/obo/HP_0041061";"61.82";"false";"false"
"other physeal fracture ofcalcaneus";"Fractured calcaneus";"http://purl.obolibrary.org/obo/HP_0041061";"72.73";"false";"false"
"other physeal fracture ofcalcaneus initial encounter for closed fracture";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.61";"false";"false"
"other physeal fracture ofcalcaneus initial encounter for open fracture";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"50";"false";"false"
"nondisplaced fracture of medial cuneiform of left foot";"Incomplete cleft of the upper lip";"http://purl.obolibrary.org/obo/HP_0011340";"44.74";"false";"false"
"other physeal fracture ofcalcaneus subsequent encounter for fracture with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"50";"false";"false"
"other physeal fracture ofcalcaneus subsequent encounter for fracture with malunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"53.47";"false";"false"
"other physeal fracture ofcalcaneus subsequent encounter for fracture with delayed healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"46.6";"false";"false"
"other physeal fracture ofcalcaneus subsequent encounter for fracture with nonunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.49";"false";"false"
"other physeal fracture ofcalcaneus sequela";"Fractured calcaneus";"http://purl.obolibrary.org/obo/HP_0041061";"61.54";"false";"false"
"physeal fracture of metatarsal";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"66.67";"false";"false"
"physeal fracture of right metatarsal";"Fractured metatarsal bone of digit 5";"http://purl.obolibrary.org/obo/HP_0041223";"62.3";"false";"false"
"physeal fracture of right metatarsal subsequent encounter for fracture with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.43";"false";"false"
"physeal fracture of right metatarsal initial encounter for closed fracture";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"56.07";"false";"false"
"physeal fracture of right metatarsal initial encounter for open fracture";"Fragmentation of the epiphysis of the 1st metatarsal";"http://purl.obolibrary.org/obo/HP_0010153";"47.19";"false";"false"
"nondisplaced fracture of medial cuneiform of left foot initial encounter for closed fracture";"Congenital foot contraction deformities";"http://purl.obolibrary.org/obo/HP_0005853";"44.23";"false";"false"
"physeal fracture of right metatarsal subsequent encounter for fracture with delayed healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"50.91";"false";"false"
"physeal fracture of right metatarsal sequela";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"57.14";"false";"false"
"physeal fracture of right metatarsal subsequent encounter for fracture with nonunion";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"50.98";"false";"false"
"physeal fracture of right metatarsal subsequent encounter for fracture with malunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.43";"false";"false"
"physeal fracture of left metatarsal";"Fractured epiphysis of first metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041193";"62.69";"false";"false"
"physeal fracture of left metatarsal initial encounter for closed fracture";"Fractured epiphysis of first metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041193";"52.63";"false";"false"
"physeal fracture of left metatarsal initial encounter for open fracture";"Fragmentation of the epiphysis of the 1st metatarsal";"http://purl.obolibrary.org/obo/HP_0010153";"47.73";"false";"false"
"physeal fracture of left metatarsal subsequent encounter for fracture with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.92";"false";"false"
"physeal fracture of left metatarsal subsequent encounter for fracture with delayed healing";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"48.54";"false";"false"
"physeal fracture of left metatarsal subsequent encounter for fracture with nonunion";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"51.49";"false";"false"
"nondisplaced fracture of medial cuneiform of left foot initial encounter for open fracture";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"47.69";"false";"false"
"physeal fracture of left metatarsal subsequent encounter for fracture with malunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.92";"false";"false"
"physeal fracture of left metatarsal sequela";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"57.89";"false";"false"
"physeal fracture ofmetatarsal initial encounter for open fracture";"Fractured epiphysis of first metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041193";"50.55";"false";"false"
"physeal fracture ofmetatarsal";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"61.54";"false";"false"
"physeal fracture ofmetatarsal initial encounter for closed fracture";"Fractured epiphysis of first metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041193";"52.17";"false";"false"
"physeal fracture ofmetatarsal subsequent encounter for fracture with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"53.47";"false";"false"
"physeal fracture ofmetatarsal subsequent encounter for fracture with malunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"53.47";"false";"false"
"physeal fracture ofmetatarsal subsequent encounter for fracture with delayed healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"50";"false";"false"
"physeal fracture ofmetatarsal subsequent encounter for fracture with nonunion";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.49";"false";"false"
"nondisplaced fracture of medial cuneiform of left foot subsequent encounter for fracture with routine healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"48.92";"false";"false"
"physeal fracture ofmetatarsal sequela";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"57.53";"false";"false"
"salter-harris type i physeal fracture of metatarsal";"Fractured epiphysis of second metatarsal bone";"http://purl.obolibrary.org/obo/HP_0041194";"59.26";"false";"false"
