"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"salter-harris type iii physeal fracture of lower end of radius right arm subsequent encounter for fracture with delayed healing";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"43.3";"false";"false"
"salter-harris type iii physeal fracture of lower end of radius right arm subsequent encounter for fracture with routine healing";"Failure to thrive secondary to recurrent infections";"http://purl.obolibrary.org/obo/HP_0008866";"44.32";"false";"false"
"salter-harris type iii physeal fracture of lower end of radius right arm subsequent encounter for fracture with nonunion";"Failure to thrive secondary to recurrent infections";"http://purl.obolibrary.org/obo/HP_0008866";"46.24";"false";"false"
"salter-harris type iii physeal fracture of lower end of radius right arm sequela";"Failure to thrive secondary to recurrent infections";"http://purl.obolibrary.org/obo/HP_0008866";"43.24";"false";"false"
"salter-harris type iii physeal fracture of lower end of radius right arm subsequent encounter for fracture with malunion";"Failure to thrive secondary to recurrent infections";"http://purl.obolibrary.org/obo/HP_0008866";"45.09";"false";"false"
"salter-harris type iii physeal fracture of lower end of radius left arm";"Fractured distal epiphysis of radius";"http://purl.obolibrary.org/obo/HP_0041196";"45.16";"false";"false"
"salter-harris type iii physeal fracture of lower end of radius left arm initial encounter for closed fracture";"Dental malocclusion";"http://purl.obolibrary.org/obo/HP_0000689";"41.05";"false";"false"
"displaced fracture ofulna styloid process subsequent encounter for closed fracture with malunion";"Absent styloid process of ulna";"http://purl.obolibrary.org/obo/HP_0005068";"47.17";"false";"false"
"fracture of left forearm subsequent encounter for open fracture type i or ii with delayed healing";"Recurrent fractures";"http://purl.obolibrary.org/obo/HP_0002757";"51.33";"false";"false"
"salter-harris type iii physeal fracture of lower end of radius left arm subsequent encounter for fracture with routine healing";"Complete left sided absence of pericardium";"http://purl.obolibrary.org/obo/HP_0011633";"43.27";"false";"false"
"salter-harris type i physeal fracture of lower end of radius right arm";"Fractured distal epiphysis of radius";"http://purl.obolibrary.org/obo/HP_0041196";"46.67";"false";"false"
"salter-harris type i physeal fracture of lower end of radius right arm initial encounter for closed fracture";"Failure to thrive secondary to recurrent infections";"http://purl.obolibrary.org/obo/HP_0008866";"46.34";"false";"false"
"salter-harris type i physeal fracture of lower end of radius right arm subsequent encounter for fracture with routine healing";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"42.46";"false";"false"
"fracture of left forearm initial encounter for open fracture type iiia iiib or iiic";"Fractured forearm bones";"http://purl.obolibrary.org/obo/HP_0003961";"47.62";"false";"false"
"salter-harris type i physeal fracture of lower end of radius right arm subsequent encounter for fracture with delayed healing";"Hypoplasia of the radius";"http://purl.obolibrary.org/obo/HP_0002984";"42.7";"false";"false"
"salter-harris type i physeal fracture of lower end of radius right arm subsequent encounter for fracture with nonunion";"Failure to thrive secondary to recurrent infections";"http://purl.obolibrary.org/obo/HP_0008866";"44.97";"false";"false"
"salter-harris type i physeal fracture of lower end of radius right arm subsequent encounter for fracture with malunion";"Failure to thrive secondary to recurrent infections";"http://purl.obolibrary.org/obo/HP_0008866";"43.79";"false";"false"
"salter-harris type i physeal fracture of lower end of radius left arm subsequent encounter for fracture with routine healing";"Complete left sided absence of pericardium";"http://purl.obolibrary.org/obo/HP_0011633";"44.31";"false";"false"
